station,phase,time
das2100,S,1715112862.2220001
das1500,S,1715113045.892
das900,S,1715113168.842001
das2700,S,1715113330.5619998
das2900,S,1715113482.4419992
das700,S,1715113514.782
das2100,S,1715113616.872
das2100,S,1715113827.982
das1500,S,1715113930.552
das1900,S,1715113930.8620002
das2500,S,1715113930.852
das2500,S,1715114037.862001
das1300,S,1715114064.0020008
das500,S,1715114205.311998
das1700,S,1715114171.9420002
das1900,S,1715114171.782
das2700,S,1715114186.7420008
das2900,S,1715114171.8419998
das2100,S,1715114254.052
das900,S,1715114436.782
das2700,S,1715114460.662001
das500,S,1715114624.042002
das100,S,1715114913.752001
das2500,S,1715114923.2419991
das300,S,1715115073.2419999
das1100,S,1715115130.692
das2300,S,1715115130.792
das1500,S,1715115337.252001
das900,S,1715115389.7420008
das1100,S,1715115389.6220002
das1900,S,1715115449.472
das500,S,1715115559.732
das2900,S,1715115874.872
das2500,S,1715115997.9219992
das500,S,1715116049.271999
das2500,S,1715116135.9219992
das2500,S,1715116179.4419992
das2700,S,1715116179.2819998
das2500,S,1715116254.272001
das1900,S,1715116280.1820002
das2700,S,1715116291.292
das2900,S,1715116291.271999
das2300,S,1715116379.4620001
das2500,S,1715116379.471998
das2700,S,1715116379.452002
das700,S,1715116481.511999
das2300,S,1715116455.832
das2700,S,1715116455.6220002
das2500,S,1715116588.931999
das900,S,1715116641.4620001
das2900,S,1715116647.8019998
das2700,S,1715116704.011999
das1900,S,1715116764.4620001
das2700,S,1715116766.431999
das2900,S,1715116766.372
das500,S,1715116813.832
das1700,S,1715116846.171999
das2100,S,1715116835.111999
das2500,S,1715116813.312
das2700,S,1715116845.5220008
das1300,S,1715116879.582
das2300,S,1715116939.5219998
das300,S,1715117021.292002
das2100,S,1715117020.811998
das2300,S,1715117020.901998
das2500,S,1715117021.372
das2700,S,1715117021.292002
das2900,S,1715117021.112001
das1900,S,1715117081.122
das2100,S,1715117067.832001
das2700,S,1715117067.822
das2300,S,1715117120.992
das1500,S,1715117264.2619991
das2500,S,1715117257.612001
das2700,S,1715117257.6820009
das500,S,1715117442.9120011
das2500,S,1715117421.611999
das2100,S,1715117488.0419998
das1700,S,1715117581.452002
das1900,S,1715117558.032
das2300,S,1715117533.132
das500,S,1715117618.991999
das2900,S,1715117597.872
das2100,S,1715117727.372
das2100,S,1715117846.722
das1100,S,1715117921.491999
das1900,S,1715117901.9020002
das300,S,1715118017.722
das1500,S,1715118201.632
das700,S,1715118407.122
das1700,S,1715118375.352
das1300,S,1715118431.652
das2100,S,1715118437.172
das2300,S,1715118685.892
das1100,S,1715118803.652
das2300,S,1715118813.542
das900,S,1715118927.472
das2100,S,1715118940.822
das2900,S,1715118921.611999
das1900,S,1715119020.952002
das1700,S,1715119137.532
das2300,S,1715119137.0619981
das2700,S,1715119137.0220008
das2100,S,1715119153.2220001
das700,S,1715119234.252001
das2500,S,1715119302.0220008
das1100,S,1715119426.5020008
das2300,S,1715119426.471998
das1500,S,1715119601.4819999
das900,S,1715119643.5619998
das1900,S,1715119643.6819992
das2700,S,1715119643.452
das500,S,1715119711.191999
das1300,S,1715119692.2819998
das1900,S,1715119699.432
das2500,S,1715119776.4120011
das700,S,1715119820.852
das1900,S,1715119890.431999
das500,S,1715119965.822
das1900,S,1715120100.452002
das2100,S,1715120059.592
das100,S,1715120123.552
das2500,S,1715120299.532
das1900,S,1715120395.1820009
das2700,S,1715120367.4620001
das300,S,1715120428.611999
das2900,S,1715120453.671999
das2900,S,1715120495.152
das1900,S,1715120545.092001
das2100,S,1715120545.351999
das2700,S,1715120576.4120011
das1500,S,1715120611.872
das2300,S,1715120606.202
das2700,S,1715120611.792
das2300,S,1715120667.931999
das2700,S,1715120667.492001
das2900,S,1715120667.922001
das1300,S,1715120901.092
das1900,S,1715120901.192
das2900,S,1715120918.971998
das300,S,1715120955.392
das1900,S,1715120961.511999
das100,S,1715121053.372
das700,S,1715121053.542002
das900,S,1715121053.5619981
das1300,S,1715121053.9120011
das1700,S,1715121054.112001
das2300,S,1715121054.052
das1300,S,1715121204.472
das2300,S,1715121266.351999
das2500,S,1715121266.062
das2700,S,1715121266.7020001
das500,S,1715121330.851999
das1100,S,1715121390.542
das1300,S,1715121384.082001
das2300,S,1715121383.952
das900,S,1715121519.872
das1300,S,1715121584.092001
das2700,S,1715121617.362
das2100,S,1715121914.352
das100,S,1715121974.812
das300,S,1715121974.392
das500,S,1715121974.6620002
das700,S,1715121974.572
das1700,S,1715121974.712
das2300,S,1715121974.742
das2700,S,1715121974.6620002
das1700,S,1715122055.0219991
das1300,S,1715122158.492
das700,S,1715122214.362
das2300,S,1715122216.692
das2900,S,1715122217.492
das1300,S,1715122284.7619991
das700,S,1715122349.892
das700,S,1715122779.552
das2300,S,1715122837.252001
das1900,S,1715123030.651998
das2100,S,1715123099.8019998
das2300,S,1715123129.032
das2100,S,1715123181.6720011
das1300,S,1715123340.1420002
das700,S,1715123361.492001
das1900,S,1715123719.062
das900,S,1715123833.442
das2300,S,1715123851.191999
das900,S,1715124158.212
das1900,S,1715124209.0419998
das900,S,1715124331.2619991
das2300,S,1715124501.402
das2900,S,1715124501.0819998
das2300,S,1715124549.892
das300,S,1715124625.062
das2100,S,1715124697.471998
das2700,S,1715124818.8019998
das2500,S,1715124969.412
das2500,S,1715125101.3219998
das100,S,1715125153.792
das2700,S,1715125180.542002
das900,S,1715125213.0819998
das1700,S,1715125298.962
das2100,S,1715125272.492
das2300,S,1715125272.362
das2500,S,1715125272.252
das2300,S,1715125467.7619991
das500,S,1715125585.062
das1500,S,1715125707.052
das2700,S,1715125832.361999
das2300,S,1715126066.082001
das2900,S,1715126187.732
das2500,S,1715126394.302
das1700,S,1715126429.832001
das500,S,1715126562.822
das900,S,1715126534.7619998
das1100,S,1715126532.792
das1500,S,1715126534.7020001
das700,S,1715126907.202
das700,S,1715127026.992001
das1700,S,1715127130.6019998
das1900,S,1715127195.7619998
das2500,S,1715127266.062
das2700,S,1715127266.072
das1500,S,1715127319.9020002
das500,S,1715127440.752
das1900,S,1715127444.6220002
das1900,S,1715127502.392
das2900,S,1715127495.8019998
das500,S,1715127626.452
das500,S,1715127768.971998
das1300,S,1715127745.952
das2500,S,1715127748.232
das1900,S,1715127911.832
das1900,S,1715128045.882
das2700,S,1715128049.712
das1100,S,1715128155.0819998
das2300,S,1715128200.932001
das2500,S,1715128200.971998
das2900,S,1715128201.122
das2900,S,1715128316.892
das2500,S,1715128536.092001
das1300,S,1715128569.312
das2300,S,1715128610.0220008
das2500,S,1715128609.331999
das2900,S,1715128584.302
das2100,S,1715128708.431999
das900,S,1715128890.851999
das1700,S,1715128878.472
das2700,S,1715128873.642
das2300,S,1715128991.0819998
das500,S,1715129059.572
das1900,S,1715129233.412
das100,S,1715129329.212
das300,S,1715129328.991999
das500,S,1715129329.052
das700,S,1715129328.932001
das1100,S,1715129328.792002
das1300,S,1715129329.1420002
das1500,S,1715129329.052
das1700,S,1715129329.042002
das1900,S,1715129328.9219992
das2100,S,1715129329.2419991
das2500,S,1715129328.862001
das2700,S,1715129329.032
das2900,S,1715129329.052
das100,S,1715129364.792
das300,S,1715129364.8019998
das1500,S,1715129364.851999
das2500,S,1715129398.532
das100,S,1715129426.082001
das1300,S,1715129431.422001
das1500,S,1715129431.361999
das1700,S,1715129425.532
das2700,S,1715129425.652
das1700,S,1715129476.472
das2500,S,1715129476.672
das2900,S,1715129572.952002
das500,S,1715129593.372
das1500,S,1715129611.312
das1900,S,1715129609.9020002
das2100,S,1715129609.5619998
das2300,S,1715129609.6720011
das2700,S,1715129609.5619998
das300,S,1715129714.892
das500,S,1715129715.1820002
das1100,S,1715129714.872
das1700,S,1715129715.022
das1900,S,1715129714.872
das2100,S,1715129714.872
das2300,S,1715129715.0019999
das2700,S,1715129714.832
das2900,S,1715129714.932
das2100,S,1715129801.392
das2300,S,1715129801.4819999
das2500,S,1715129801.4819999
das2100,S,1715129931.7619991
das2900,S,1715129900.812
das700,S,1715130013.312
das700,S,1715131718.7619991
das100,S,1715131886.0419998
das700,S,1715131886.212
das700,S,1715132891.972
das1900,S,1715134273.412
das1700,S,1715134333.4220002
das1900,S,1715134392.442
das2100,S,1715136132.272
das2100,S,1715137040.312
das2500,S,1715137092.452
das2900,S,1715137159.772
das1300,S,1715137269.442
das700,S,1715137654.431999
das1100,S,1715137698.2819998
das1100,S,1715137813.362
das1300,S,1715138779.3219998
das500,S,1715138968.361999
das700,S,1715139155.962
das900,S,1715139192.612
das2100,S,1715139868.771999
das900,S,1715139918.092
das900,S,1715141301.662001
das1100,S,1715142522.392
das1500,S,1715142521.392
das300,S,1715142673.652
das700,S,1715142673.492
das900,S,1715142673.542
das1300,S,1715142687.472
das900,S,1715142979.2220001
das700,S,1715143238.542002
das1500,S,1715143273.542
das500,S,1715143348.832001
das1300,S,1715143449.452
das700,S,1715143577.012
das900,S,1715143774.532
das500,S,1715143938.1820002
das1100,S,1715144034.232
das1300,S,1715144551.982
das300,S,1715144673.792
das300,S,1715144722.962
das1900,S,1715144723.342001
das2100,S,1715144726.632
das1700,S,1715145150.011999
das1900,S,1715145149.962
das2500,S,1715145150.271999
das2100,S,1715145207.431999
das2100,S,1715145335.1720011
das1100,S,1715145508.2220001
das1900,S,1715145598.132002
das500,S,1715145622.812
das1100,S,1715145740.432
das300,S,1715145862.271999
das1900,S,1715145862.212
das1300,S,1715145951.6820009
das1500,S,1715146060.811998
das1100,S,1715146166.662001
das1500,S,1715146166.392
das1900,S,1715146167.872
das500,S,1715146293.361999
das1900,S,1715146614.162001
das1700,S,1715146767.4120011
das500,S,1715146950.032
das1500,S,1715146975.752001
das2300,S,1715146977.032
das2500,S,1715146976.581999
das1100,S,1715147229.212
das1700,S,1715147229.652
das2100,S,1715147380.221998
das1100,S,1715147431.4120011
das300,S,1715147545.252001
das300,S,1715147678.691999
das1700,S,1715147965.662001
das1900,S,1715147965.552
das1500,S,1715148165.032
das1700,S,1715148139.132
das1100,S,1715148553.6620002
das900,S,1715148636.6220002
das1900,S,1715148625.032
das1900,S,1715148913.612
das2300,S,1715148956.811998
das2100,S,1715149080.691999
das1700,S,1715149218.5619998
das1900,S,1715149578.442
das1100,S,1715149643.2819998
das1100,S,1715149749.7619998
das1500,S,1715149758.592
das300,S,1715150312.9120011
das1300,S,1715150312.552
das2300,S,1715150299.232
das1100,S,1715150353.072
das2100,S,1715150397.851999
das1900,S,1715151241.7619991
das700,S,1715151263.642
das1100,S,1715151324.431999
das1500,S,1715151567.752001
das500,S,1715151853.312
das2100,S,1715152034.252
das700,S,1715152152.552
das1100,S,1715152339.922
das2100,S,1715152569.292
das2300,S,1715152570.432
das500,S,1715152678.671999
das700,S,1715152629.722
das2100,S,1715152647.302
das2900,S,1715152633.192
das900,S,1715152715.4120011
das1500,S,1715152887.812
das1900,S,1715152888.302
das1100,S,1715152958.851999
das1100,S,1715153000.752
das1500,S,1715153173.3820002
das700,S,1715153240.212
das1100,S,1715153281.3820019
das1900,S,1715153341.792002
das2700,S,1715153426.532
das700,S,1715153484.872
das1300,S,1715153560.092001
das700,S,1715153978.372
das1300,S,1715154079.0019999
das700,S,1715154199.952
das1100,S,1715154272.1720011
das2100,S,1715154314.732
das900,S,1715154370.502
das2500,S,1715154733.632
das700,S,1715155309.122
das700,S,1715155370.831999
das1100,S,1715155480.151998
das1500,S,1715155483.081999
das1900,S,1715155676.691999
das2500,S,1715155892.092001
das1700,S,1715155981.542002
das1100,S,1715156141.642
das1300,S,1715156155.612001
das1500,S,1715156155.401998
das900,S,1715156543.962
das1100,S,1715156541.952
das1300,S,1715156541.952
das2700,S,1715156572.632002
das500,S,1715156848.2220001
das1500,S,1715156849.782
das2100,S,1715156954.452
das1300,S,1715157506.011999
das700,S,1715157738.272
das2500,S,1715157793.512
das2300,S,1715157974.592
das2500,S,1715158153.212
das2100,S,1715158334.062
das1100,S,1715158598.471998
das2500,S,1715158633.362
das500,S,1715159611.302
das2300,S,1715159594.8019998
das1100,S,1715159713.5619998
das1300,S,1715159861.752001
das1500,S,1715159881.752001
das1500,S,1715159989.401998
das500,S,1715160086.752001
das700,S,1715160626.882
das1100,S,1715161691.7619998
das2900,S,1715162627.3219998
das2700,S,1715162737.721998
das1700,S,1715162778.642
das1900,S,1715162777.652
das300,S,1715162935.932001
das700,S,1715162930.401998
das2100,S,1715163014.532
das700,S,1715163093.4419992
das900,S,1715163168.572
das2300,S,1715163154.812
das900,S,1715163348.982
das1900,S,1715163384.232
das500,S,1715163558.2819998
das1500,S,1715163661.892
das2900,S,1715164116.8019998
das700,S,1715164168.4120011
das900,S,1715164241.952002
das2100,S,1715164394.752
das700,S,1715164487.851999
das1500,S,1715164487.932001
das2500,S,1715164487.691999
das1300,S,1715164560.782
das2900,S,1715164560.851999
das1700,S,1715164818.552
das500,S,1715165026.651998
das700,S,1715165026.811998
das1900,S,1715165026.691999
das2300,S,1715165026.7619991
das900,S,1715165433.722
das1700,S,1715165600.992
das900,S,1715165910.212
das900,S,1715165970.1420002
das1900,S,1715165969.931999
das1100,S,1715166099.851999
das900,S,1715166142.5020008
das1100,S,1715166142.572
das2300,S,1715166142.351999
das2100,S,1715166344.572
das2100,S,1715166374.8419998
das500,S,1715166562.511999
das1700,S,1715166562.3820002
das500,S,1715166635.212
das2500,S,1715166615.302
das1900,S,1715166672.412
das1900,S,1715166730.832
das100,S,1715167060.971998
das900,S,1715167052.552
das1100,S,1715167052.191999
das500,S,1715167126.4819999
das900,S,1715167099.4819999
das1300,S,1715167111.611999
das900,S,1715167187.8820019
das2500,S,1715167274.2819998
das700,S,1715167653.6819992
das1700,S,1715167653.6720011
das2100,S,1715167653.392
das1500,S,1715167782.351999
das2100,S,1715167784.581999
das900,S,1715167885.592001
das1100,S,1715167885.882
das1900,S,1715167882.2819998
das1900,S,1715168190.5219991
das2100,S,1715168190.632
das1100,S,1715168420.392
das1300,S,1715168420.832
das700,S,1715168495.332001
das1100,S,1715168495.052
das1900,S,1715168494.752001
das2100,S,1715168495.011999
das2300,S,1715168495.572
das500,S,1715168609.7420008
das900,S,1715168610.052
das500,S,1715168734.872
das900,S,1715168710.692
das1300,S,1715168735.152
das2100,S,1715168710.5619998
das2500,S,1715168736.7020001
das700,S,1715168868.952002
das2300,S,1715168881.811998
das700,S,1715169029.691999
das1300,S,1715169029.752001
das900,S,1715169138.472
das1900,S,1715169462.491999
das2100,S,1715169462.952002
das2300,S,1715169462.7419991
das700,S,1715169820.872
das2100,S,1715169836.9120011
das2700,S,1715169939.712
das2100,S,1715169990.931999
das300,S,1715170057.132
das1100,S,1715170042.1819992
das2500,S,1715170032.152
das2900,S,1715170033.972
das900,S,1715170220.912
das1500,S,1715170222.4120011
das1100,S,1715170305.772001
das900,S,1715170415.1720011
das900,S,1715170499.6220002
das2500,S,1715170604.042002
das2100,S,1715170741.491999
das900,S,1715170881.892
das900,S,1715170953.7020001
das1500,S,1715170954.492001
das1900,S,1715170953.892
das2700,S,1715171059.632
das900,S,1715171316.982
das700,S,1715171373.162001
das900,S,1715171372.982
das1900,S,1715171372.832001
das2100,S,1715171373.552
das2300,S,1715171372.842001
das2500,S,1715171374.032
das700,S,1715171427.7619991
das1300,S,1715171428.0219991
das900,S,1715171517.7419991
das2100,S,1715171517.101999
das500,S,1715171544.652
das2700,S,1715171544.892
das1700,S,1715171728.552
das2900,S,1715171832.772
das1900,S,1715172179.491999
das2500,S,1715172165.331999
das900,S,1715172212.152
das2100,S,1715172214.7420008
das2700,S,1715172215.212
das500,S,1715172249.332
das2300,S,1715172338.392
das500,S,1715172521.232
das2100,S,1715172500.8620002
das2300,S,1715172500.2819998
das1300,S,1715172649.592001
das1900,S,1715172649.162001
das2100,S,1715172649.122
das2500,S,1715172650.302
das2900,S,1715172649.772001
das1100,S,1715172760.331999
das1300,S,1715172760.2819998
das1500,S,1715172760.072
das500,S,1715172803.592001
das1300,S,1715172797.752
das1500,S,1715172798.412
das2900,S,1715172793.212
das900,S,1715172857.232
das1300,S,1715172856.682
das1900,S,1715172856.992
das2100,S,1715172858.782
das1900,S,1715172932.1420002
das1300,S,1715173168.011999
das1500,S,1715173168.372
das2100,S,1715173168.092001
das1900,S,1715173256.0020008
das2700,S,1715173257.2419991
das1500,S,1715173283.652
das2100,S,1715173416.372
das2300,S,1715173522.191999
das1500,S,1715173585.851999
das2300,S,1715173617.651998
das2100,S,1715173661.552
das700,S,1715173753.8620002
das900,S,1715173780.171999
das1500,S,1715173797.581999
das500,S,1715173813.022
das700,S,1715173813.372
das2900,S,1715173933.772
das2100,S,1715174062.931999
das1300,S,1715174306.0020008
das1300,S,1715174381.4419992
das700,S,1715174508.971998
das2100,S,1715174474.132
das1500,S,1715174580.511999
das1300,S,1715174653.712
das2100,S,1715174653.052
das2900,S,1715174653.982
das300,S,1715174726.132
das2500,S,1715174833.722
das1300,S,1715174969.931999
das300,S,1715175137.912
das2700,S,1715175138.352
das700,S,1715175236.991999
das700,S,1715175297.9419992
das1100,S,1715175324.092001
das1300,S,1715175324.3219998
das100,S,1715175524.842001
das1500,S,1715175511.3219998
das1300,S,1715176176.092001
das1500,S,1715176176.092001
das1900,S,1715176176.2220001
das2300,S,1715176176.062
das1100,S,1715176355.152
das900,S,1715176596.771999
das2900,S,1715176660.101999
das300,S,1715176779.401998
das700,S,1715176813.372
das700,S,1715176943.851999
das1700,S,1715176943.5020008
das2100,S,1715176944.072
das2500,S,1715176993.332
das2900,S,1715176992.6220002
das500,S,1715177118.212
das900,S,1715177125.9419992
das1300,S,1715177126.101999
das1500,S,1715177126.072
das1700,S,1715177118.192
das1900,S,1715177126.152
das1500,S,1715177293.372
das1700,S,1715177341.962
das2500,S,1715177515.642
das700,S,1715177579.232
das1300,S,1715177699.3820019
das2900,S,1715177893.392
das300,S,1715177977.232
das300,S,1715178023.212
das1500,S,1715178033.5020008
das500,S,1715178275.662001
das2900,S,1715178253.372
das1900,S,1715178396.922001
das300,S,1715178444.792
das700,S,1715178445.552
das1900,S,1715178518.171999
das700,S,1715178660.401998
das700,S,1715178752.492001
das1900,S,1715178752.452
das100,S,1715178858.3820002
das2900,S,1715178853.122
das700,S,1715178946.0220008
das300,S,1715179298.171999
das700,S,1715179352.422001
das900,S,1715179368.651998
das300,S,1715179484.642
das1900,S,1715179457.0819998
das2100,S,1715179457.772
das2500,S,1715179457.742
das2700,S,1715179457.692
das300,S,1715179582.392
das1900,S,1715179613.6220002
das2500,S,1715179574.542
das100,S,1715179651.511999
das500,S,1715179656.952
das2300,S,1715179844.232
das1900,S,1715179998.252
das2500,S,1715180214.932001
das1900,S,1715180234.9420002
das300,S,1715180298.262
das2500,S,1715180396.092001
das900,S,1715180454.811998
das500,S,1715180480.1420002
das700,S,1715180480.572
das1100,S,1715180481.022
das300,S,1715180540.652
das500,S,1715180545.9120011
das700,S,1715180545.3219998
das900,S,1715180571.592001
das1300,S,1715180545.652
das1500,S,1715180545.8019998
das1700,S,1715180545.972
das1900,S,1715180545.4819999
das1300,S,1715180605.542
das700,S,1715180876.651998
das1900,S,1715180893.122
das1100,S,1715180977.3219998
das700,S,1715181058.112001
das2100,S,1715181013.792
das1300,S,1715181108.9219992
das300,S,1715181206.511999
das1100,S,1715181339.8019998
das1500,S,1715181329.1420002
das2100,S,1715181329.011999
das300,S,1715181420.831999
das900,S,1715181420.991999
das1700,S,1715181494.692
das2100,S,1715181614.3820002
das1700,S,1715181735.642
das500,S,1715181814.601999
das900,S,1715181815.0419998
das500,S,1715181885.811998
das1700,S,1715182033.932
das2900,S,1715182093.4819999
das2700,S,1715182189.432001
das2500,S,1715182215.172
das1700,S,1715182275.652
das700,S,1715182351.252001
das2500,S,1715182352.162001
das100,S,1715182413.1420002
das500,S,1715182425.601999
das1500,S,1715182573.952
das1900,S,1715182703.472
das300,S,1715182878.232
das2100,S,1715183100.511999
das500,S,1715183581.792002
das700,S,1715183653.532
das1700,S,1715183714.772
das1900,S,1715183774.362
das300,S,1715183915.712
das1100,S,1715183969.9120011
das1300,S,1715183969.851999
das1900,S,1715183969.4819999
das2700,S,1715183970.752001
das300,S,1715184033.402
das900,S,1715184033.552
das1100,S,1715184033.882
das500,S,1715184135.0019999
das1500,S,1715184133.982
das1500,S,1715184238.511999
das1500,S,1715184254.532
das700,S,1715184498.352
das900,S,1715184557.202
das1300,S,1715184556.9020002
das1500,S,1715184557.302
das1900,S,1715184557.3420002
das2300,S,1715184557.192
das300,S,1715184623.1819992
das500,S,1715184624.312
das1500,S,1715184613.932
das300,S,1715184721.872
das2100,S,1715184745.642
das2300,S,1715185044.6720011
das500,S,1715185158.532
das700,S,1715185159.272
das900,S,1715185158.962
das1300,S,1715185159.1020002
das1700,S,1715185158.5619998
das2900,S,1715185159.0819998
das2300,S,1715185218.272
das2500,S,1715185218.552
das300,S,1715185282.5219991
das900,S,1715185316.401998
das2500,S,1715185333.172
das100,S,1715185459.232
das300,S,1715185460.432
das1300,S,1715185485.8820019
das1500,S,1715185485.971998
das1900,S,1715185532.861999
das1300,S,1715185828.572
das300,S,1715185883.2420008
das300,S,1715185964.302
das900,S,1715186141.212
das1100,S,1715186140.292002
das1500,S,1715186140.712
das2500,S,1715186141.252001
das300,S,1715186177.532
das1100,S,1715186174.272
das700,S,1715186478.512
das900,S,1715186492.232
das500,S,1715186538.392
das1500,S,1715186539.582
das2100,S,1715186540.062
das900,S,1715186636.471998
das1300,S,1715186637.971998
das500,S,1715186657.592
das300,S,1715186791.652
das2300,S,1715186790.6720011
das300,S,1715186903.9419992
das1100,S,1715186903.851999
das1900,S,1715186940.0619981
das1300,S,1715186976.232
das300,S,1715187081.092
das300,S,1715187180.991999
das2300,S,1715187224.9120011
das2500,S,1715187253.392
das500,S,1715187333.962
das700,S,1715187438.162
das2300,S,1715187437.682
das2500,S,1715187438.0419998
das900,S,1715187592.7619991
das1300,S,1715187629.712
das500,S,1715187686.2619991
das500,S,1715187738.472
das700,S,1715187858.472
das1700,S,1715187858.732
das2100,S,1715187862.842001
das500,S,1715187985.402
das500,S,1715188281.2220001
das1900,S,1715189154.811998
das700,S,1715189603.472
das1100,S,1715189717.542
das1500,S,1715189717.7020001
das1900,S,1715189718.352
das1900,S,1715189770.772
das2300,S,1715189894.192
das2100,S,1715190014.2419999
das700,S,1715190080.782
das900,S,1715190265.931999
das1100,S,1715190266.572
das2900,S,1715190373.2220001
das1500,S,1715191113.152
das300,S,1715191196.4419992
das1300,S,1715191169.842001
das2900,S,1715191171.3219998
das1500,S,1715191231.642
das700,S,1715191348.691999
das1100,S,1715191473.472
das2100,S,1715191893.4620001
das1100,S,1715192058.252
das2300,S,1715192062.1420002
das700,S,1715192571.671999
das2300,S,1715192534.192
das2500,S,1715193134.202
das100,S,1715193203.361999
das1100,S,1715193280.392
das1900,S,1715193280.5220008
das2100,S,1715193280.042002
das2700,S,1715193355.732
das900,S,1715193500.972
das1500,S,1715193535.831999
das2100,S,1715193535.632002
das2300,S,1715193535.401998
das2900,S,1715193535.971998
das2500,S,1715193593.191999
das2700,S,1715193593.2619991
das2900,S,1715193593.752001
das300,S,1715193615.882
das2500,S,1715193616.212
das2900,S,1715193615.982
das500,S,1715193742.632
das900,S,1715193742.191999
das1500,S,1715193742.1420002
das1700,S,1715193742.312
das2100,S,1715193742.2420008
das2300,S,1715193742.202
das2900,S,1715193742.552
das900,S,1715193806.851999
das500,S,1715193950.982
das2100,S,1715193914.7619998
das2900,S,1715193972.872
das2500,S,1715194342.292
das500,S,1715194410.842001
das1100,S,1715194462.3820002
das1500,S,1715194753.532
das900,S,1715195129.472
das1700,S,1715195581.892
das2100,S,1715195581.772001
das700,S,1715195838.6620002
das1300,S,1715195849.152
das1100,S,1715196078.302
das500,S,1715196198.452
das1300,S,1715196282.0020008
das1100,S,1715196321.012
das2100,S,1715196438.122
das1900,S,1715196659.351999
das1700,S,1715196996.771999
das2100,S,1715196997.252001
das1700,S,1715197289.722
das2500,S,1715197284.5219991
das2900,S,1715197752.362
das700,S,1715197845.612001
das900,S,1715197845.1820009
das1300,S,1715198517.011999
das1300,S,1715198532.1020002
das900,S,1715199058.892
das2500,S,1715199073.1020002
das900,S,1715200219.312
das900,S,1715200316.952002
das2900,S,1715200933.642
das2700,S,1715201110.5219998
das500,S,1715201556.611999
das700,S,1715201772.642
das1100,S,1715201841.312
das700,S,1715201918.011999
das900,S,1715202402.8820019
das1900,S,1715202917.952
das1100,S,1715202978.452
das500,S,1715203293.132
das900,S,1715203293.1819992
das1300,S,1715203293.342001
das1500,S,1715203293.101999
das1700,S,1715203293.122
das2500,S,1715203293.132
das500,S,1715203515.712
das1100,S,1715203703.812
das1500,S,1715203704.062
das1500,S,1715203933.572
das2100,S,1715204300.852
das2700,S,1715204418.172
das1700,S,1715206044.9020002
das2100,S,1715206183.311998
das900,S,1715206214.592
das900,S,1715206288.572
das2100,S,1715206667.532
das2900,S,1715206992.592
das1300,S,1715208741.952
das1900,S,1715208741.822
das2100,S,1715208742.0219991
das2300,S,1715208849.572
das2500,S,1715208850.052
das500,S,1715210475.832
das900,S,1715210475.812
das1500,S,1715210475.822
das2300,S,1715210475.712
das2500,S,1715210475.772
das2700,S,1715210475.632
das1700,S,1715212099.0819998
das2100,S,1715213921.991999
das1700,S,1715214147.732
das1900,S,1715214960.772001
das300,S,1715214969.652
das1100,S,1715215164.9020002
das1300,S,1715216132.252001
das900,S,1715218878.012
das900,S,1715219821.932001
das2500,S,1715220061.8019998
das2900,S,1715224153.502
das1700,S,1715224698.302
das100,S,1715227539.5020008
das2500,S,1715228401.252001
das2300,S,1715229678.332
das900,S,1715229918.592
das900,S,1715230104.931999
das500,S,1715230649.9120011
das700,S,1715230647.2220001
das2100,S,1715230699.052
das2900,S,1715231532.992
das700,S,1715231602.2619991
das100,S,1715231829.452
das2100,S,1715232078.472
das700,S,1715232640.101999
das300,S,1715234736.9419992
das1100,S,1715234736.752001
das1700,S,1715235760.331999
das500,S,1715236335.2419999
das900,S,1715236393.432
das900,S,1715236953.662001
das1300,S,1715236954.601999
das1100,S,1715237649.132
das1100,S,1715238022.011999
das1100,S,1715238752.982
das100,S,1715239298.491999
das2500,S,1715239404.7420008
das900,S,1715240653.852
das1100,S,1715240783.072
das700,S,1715241654.4419992
das2900,S,1715243652.752
das700,S,1715244268.252001
das2900,S,1715247612.672
das900,S,1715247862.611999
das700,S,1715248300.132002
das2300,S,1715248841.9219992
das1900,S,1715250269.2220001
das2100,S,1715251454.6019998
das700,S,1715252657.782
das1100,S,1715253565.691999
das1700,S,1715253993.072
das900,S,1715254497.331999
das1100,S,1715255023.592001
das2900,S,1715257453.2819998
das900,S,1715258413.362
das1300,S,1715258718.372
das1900,S,1715259026.232
das1100,S,1715259923.4120011
das700,S,1715259991.1420002
das1100,S,1715260021.982
das700,S,1715260098.712
das900,S,1715260116.1819992
das1900,S,1715260116.3219998
das1100,S,1715260341.0819998
das900,S,1715260954.982
das1900,S,1715260954.402
das2100,S,1715261117.922
das300,S,1715262054.752001
das2700,S,1715262238.2619991
das2500,S,1715262318.822
das700,S,1715262758.671999
das900,S,1715262806.292
das1300,S,1715262806.072
das1100,S,1715262920.962
das2500,S,1715262921.032
das700,S,1715262995.152
das900,S,1715262995.332001
das1100,S,1715262995.542
das1900,S,1715262995.332001
das1300,S,1715263153.532
das900,S,1715263721.311998
das1100,S,1715263819.642
das2900,S,1715263933.4620001
das1300,S,1715264521.971998
das700,S,1715265027.0219991
das700,S,1715265392.861999
das100,S,1715266001.632002
das900,S,1715266960.2419991
das700,S,1715267062.162001
das500,S,1715267371.4819999
das1500,S,1715267371.532
das2100,S,1715267372.351999
das700,S,1715267487.552
das1100,S,1715267487.9020002
das1700,S,1715267487.4120011
das2100,S,1715267487.392
das500,S,1715267552.4620001
